unix_secs,sysuptime,dpkts,doctets,doctets/dpkts,Real First Packet,Real End Packet,first,last,Duration
1362082270,1141962168,1,52,52,1362082242004,1362082242004,1141934172,1141934172,0
1362082274,1141966172,1,52,52,1362082247441,1362082247441,1141939613,1141939613,0
1362082280,2503658336,2,152,76,1362082255627,1362082270603,2503633963,2503648939,14976
1362082312,2503690548,2,152,76,1362082285428,1362082300404,2503663976,2503678952,14976
1362082340,2503718600,2,152,76,1362082315393,1362082330369,2503693993,2503708969,14976
1362082373,2503750616,2,152,76,1362082346392,1362082361368,2503724008,2503738984,14976
1362082373,2503751124,5,492,98.4,1362082359390,1362082368286,2503737514,2503746410,8896
1362082385,2503762620,12,13086,1090.5,1362082358869,1362082359253,2503736489,2503736873,384
1362082385,2503762648,3,346,115.3333333,1362082359415,1362082359479,2503737063,2503737127,64
1362082385,2503762656,4,1403,350.75,1362082359599,1362082359663,2503737255,2503737319,64
1362082385,2503762660,4,1262,315.5,1362082359724,1362082359788,2503737384,2503737448,64
1362082385,2503762808,4,1396,349,1362082359321,1362082359385,2503737129,2503737193,64
1362082385,2503762808,4,443,110.75,1362082359321,1362082359385,2503737129,2503737193,64
1362082385,2503762808,57,78485,1376.929825,1362082359321,1362082359385,2503737129,2503737193,64
1362082385,2503762808,4,377,94.25,1362082359576,1362082359640,2503737384,2503737448,64
1362082401,2503778708,2,152,76,1362082376251,1362082391291,2503753959,2503768999,15040
1362082417,2503794632,1,46,46,1362082389383,1362082389383,2503767015,2503767015,0
1362082433,2503810640,2,152,76,1362082406335,1362082421375,2503783975,2503799015,15040
1362082437,2503814620,2,104,52,1362082409236,1362082418836,2503786856,2503796456,9600
1362082437,2503814624,2,104,52,1362082409679,1362082419407,2503787303,2503797031,9728
1362082437,2503814624,2,104,52,1362082409806,1362082419406,2503787430,2503797030,9600
1362082437,2503814768,2,104,52,1362082409406,1362082419262,2503787174,2503797030,9856
1362082445,2503823132,2,104,52,1362082418642,1362082418898,2503796774,2503797030,256
1362082445,2503823136,1,52,52,1362082418894,1362082418894,2503797030,2503797030,0
1362082445,2503823284,2,104,52,1362082418617,1362082418745,2503796901,2503797029,128
1362082457,2503835072,1,78,78,1362082430797,1362082430797,2503808869,2503808869,0
1362082461,2503839304,2,152,76,1362082435687,1362082450663,2503813991,2503828967,14976
1362082493,2503871236,2,152,76,1362082465771,1362082480811,2503844007,2503859047,15040
1362082509,2503887076,13,11804,908,1362082481419,1362082481739,2503859495,2503859815,320
1362082513,2503891164,17,12725,748.5294118,1362082486769,1362082487089,2503864933,2503865253,320
1362082513,2503891172,18,12901,716.7222222,1362082487147,1362082487915,2503865319,2503866087,768
1362082514,1142206392,7,1374,196.2857143,1362082487476,1362082488116,1142179868,1142180508,640
1362082514,1142206408,90,123671,1374.122222,1362082488102,1362082488230,1142180510,1142180638,128
1362082537,2503915220,29,7609,262.3793103,1362082511352,1362082511992,2503889572,2503890212,640
1362082537,2503915224,1,52,52,1362082511479,1362082511479,2503889703,2503889703,0
1362082537,2503915228,14,3248,232,1362082511793,1362082511985,2503890021,2503890213,192
1362082537,2503915228,9,1152,128,1362082511792,1362082511920,2503890020,2503890148,128
1362082541,2503919608,6,1923,320.5,1362082516343,1362082516855,2503894951,2503895463,512
1362082545,2503923144,9,9803,1089.222222,1362082517125,1362082517125,2503895269,2503895269,0
1362082545,2503923160,32,40307,1259.59375,1362082517751,1362082518199,2503895911,2503896359,448
1362082545,2503923272,13,1549,119.1538462,1362082517063,1362082539847,2503895335,2503918119,22784
1362082549,2503927536,5,325,65,1362082546429,1362082546429,2503924965,2503924965,0
1362082549,2503927536,5,325,65,1362082546428,1362082546428,2503924964,2503924964,0
1362082569,2503947164,1,52,52,1362082541298,1362082541298,2503919462,2503919462,0
1362082573,2503951204,11,1141,103.7272727,1362082547083,1362082571083,2503925287,2503949287,24000
1362082573,2503951204,6,505,84.16666667,1362082547083,1362082571083,2503925287,2503949287,24000
1362082573,2503951464,172,236917,1377.424419,1362082516996,1362082570692,2503895460,2503949156,53696
1362082573,2503951468,203,280132,1379.960591,1362082516992,1362082570688,2503895460,2503949156,53696
1362082573,2503951468,10,603,60.3,1362082569090,1362082569346,2503947558,2503947814,256
1362082573,2503951472,126,173862,1379.857143,1362082517438,1362082570686,2503895910,2503949158,53248
1362082573,2503951512,3,138,46,1362082571093,1362082571157,2503949605,2503949669,64
1362082573,2503951552,133,182041,1368.729323,1362082516909,1362082570605,2503895461,2503949157,53696
1362082574,2503951600,3,138,46,1362082572007,1362082572007,2503949607,2503949607,0
1362082574,1142266412,1,52,52,1362082547042,1362082547042,1142239454,1142239454,0
1362082574,1142266460,1,52,52,1362082546995,1362082546995,1142239455,1142239455,0
1362082593,2503971488,2,104,52,1362082566958,1362082570798,2503945446,2503949286,3840
1362082597,2503975384,16,4969,310.5625,1362082570454,1362082573718,2503948838,2503952102,3264
1362082597,2503975584,1,52,52,1362082570254,1362082570254,2503948838,2503948838,0
1362082597,2503975584,1,52,52,1362082570573,1362082570573,2503949157,2503949157,0
1362082601,2503979416,6,1923,320.5,1362082573366,1362082573686,2503951782,2503952102,320
1362082601,2503979416,10,1216,121.6,1362082573428,1362082573556,2503951844,2503951972,128
1362082601,2503979564,14,11910,850.7142857,1362082573218,1362082573538,2503951782,2503952102,320
1362082601,2503979564,1,60,60,1362082573218,1362082573218,2503951782,2503951782,0
1362082601,2503979564,20,11515,575.75,1362082573218,1362082574114,2503951782,2503952678,896
1362082601,2503979564,7,718,102.5714286,1362082573281,1362082574817,2503951845,2503953381,1536
1362082630,2504007708,1,52,52,1362082604217,1362082604217,2503981925,2503981925,0
1362082638,2504015736,1,213,213,1362082611997,1362082611997,2503989733,2503989733,0
1362082638,2504015820,3,138,46,1362082633994,1362082633994,2504011814,2504011814,0
1362082638,2504015832,3,138,46,1362082631804,1362082631804,2504009636,2504009636,0
1362082638,2504015916,3,138,46,1362082631657,1362082631721,2504009573,2504009637,64
1362082661,2504039524,1,52,52,1362082633159,1362082633159,2504011683,2504011683,0
1362082662,2504039764,1,52,52,1362082633918,1362082633918,2504011682,2504011682,0
1362082670,2504047784,6,2076,346,1362082644395,1362082647979,2504022179,2504025763,3584
1362082710,2504087628,7,858,122.5714286,1362082685192,1362082685320,2504062820,2504062948,128
1362082710,2504087732,21,13258,631.3333333,1362082684768,1362082685088,2504062500,2504062820,320
1362082710,2504087808,7,858,122.5714286,1362082685010,1362082685138,2504062818,2504062946,128
1362082710,2504087808,18,12901,716.7222222,1362082685074,1362082685586,2504062882,2504063394,512
1362082710,2504087812,6,806,134.3333333,1362082685005,1362082685069,2504062817,2504062881,64
1362082710,2504087816,7,858,122.5714286,1362082685005,1362082685133,2504062821,2504062949,128
1362082710,1142402680,5,1270,254,1362082684696,1362082685144,1142377376,1142377824,448
1362082714,2504091648,1,213,213,1362082685876,1362082685876,2504063524,2504063524,0
1362082742,2504119684,7,2128,304,1362082714766,1362082721166,2504092450,2504098850,6400
1362082748,1142440820,109,149276,1369.504587,1362082684876,1362082743180,1142377696,1142436000,58304
1362082750,2504127968,3,209,69.66666667,1362082743476,1362082743476,2504121444,2504121444,0
1362082750,2504127968,5,325,65,1362082743476,1362082743540,2504121444,2504121508,64
1362082750,2504127968,5,325,65,1362082743476,1362082743540,2504121444,2504121508,64
1362082750,2504127968,5,325,65,1362082743539,1362082743539,2504121507,2504121507,0
1362082750,2504128048,5,325,65,1362082743394,1362082743458,2504121442,2504121506,64
1362082750,2504128048,5,325,65,1362082743458,1362082743458,2504121506,2504121506,0
1362082770,1142462920,1,52,52,1362082743079,1362082743079,1142435999,1142435999,0
1362082778,2504155840,1,52,52,1362082753778,1362082753778,2504131618,2504131618,0
1362082782,2504160004,2,273,136.5,1362082757008,1362082757072,2504135012,2504135076,64
1362082810,2504188132,6,2076,346,1362082784780,1362082793548,2504162912,2504171680,8768
1362082818,2504196116,18,10441,580.0555556,1362082792541,1362082792925,2504170657,2504171041,384
1362082818,2504196144,7,858,122.5714286,1362082792836,1362082792964,2504170980,2504171108,128
1362082818,2504196144,7,858,122.5714286,1362082792835,1362082793027,2504170979,2504171171,192
1362082818,2504196144,15,10692,712.8,1362082792835,1362082793283,2504170979,2504171427,448
1362082818,1142510908,4,884,221,1362082792628,1362082792948,1142485536,1142485856,320
1362082818,1142510960,31,41086,1325.354839,1362082792897,1362082792961,1142485857,1142485921,64
1362082854,2504232028,1,213,213,1362082828981,1362082828981,2504207009,2504207009,0
1362082854,2504232336,5,325,65,1362082852291,1362082852291,2504230627,2504230627,0
1362082854,2504232336,3,221,73.66666667,1362082852291,1362082852355,2504230627,2504230691,64
1362082854,2504232336,2,157,78.5,1362082852608,1362082852608,2504230944,2504230944,0
1362082854,2504232444,2,157,78.5,1362082852500,1362082852500,2504230944,2504230944,0
1362082878,1142571088,1,52,52,1362082852097,1362082852097,1142545185,1142545185,0
1362082878,1142571124,1,52,52,1362082852062,1362082852062,1142545186,1142545186,0
1362082882,2504260220,6,2076,346,1362082854965,1362082866293,2504233185,2504244513,11328
1362082890,2504268080,7,858,122.5714286,1362082865855,1362082865919,2504243935,2504243999,64
1362082890,2504268164,15,6575,438.3333333,1362082864557,1362082865773,2504242721,2504243937,1216
1362082890,1142583108,4,884,221,1362082865387,1362082865579,1142558495,1142558687,192
1362082891,1142583168,51,67911,1331.588235,1362082866328,1362082866520,1142558496,1142558688,192
1362082894,2504271944,10,4795,479.5,1362082865991,1362082866247,2504243935,2504244191,256
1362082898,2504276184,14,12176,869.7142857,1362082873496,1362082873816,2504251680,2504252000,320
1362082926,2504304300,6,2078,346.3333333,1362082901794,1362082925602,2504280094,2504303902,23808
1362082927,2504304704,5,325,65,1362082925047,1362082925047,2504302751,2504302751,0
1362082927,2504304784,5,325,65,1362082924904,1362082924968,2504302688,2504302752,64
1362082927,2504304784,5,325,65,1362082924903,1362082924967,2504302687,2504302751,64
1362082930,2504308344,2,104,52,1362082903480,1362082906616,2504281824,2504284960,3136
1362082950,1142643136,1,52,52,1362082924113,1362082924113,1142617249,1142617249,0
1362082950,1142643136,1,52,52,1362082924111,1362082924111,1142617247,1142617247,0
1362082963,1142655156,4,884,221,1362082938467,1362082938787,1142630623,1142630943,320
1362082963,1142655204,30,39316,1310.533333,1362082938420,1362082938484,1142630624,1142630688,64
1362082963,2504340788,15,6559,437.2666667,1362082938019,1362082938339,2504315807,2504316127,320
1362082963,2504340940,15,10692,712.8,1362082938125,1362082938573,2504316065,2504316513,448
1362082963,2504340940,7,858,122.5714286,1362082938125,1362082938253,2504316065,2504316193,128
1362082966,2504344580,1,213,213,1362082938187,1362082938187,2504316767,2504316767,0
1362082998,2504376576,6,2078,346.3333333,1362082973646,1362082995662,2504352222,2504374238,22016
1362082999,2504376828,5,325,65,1362082998012,1362082998012,2504375840,2504375840,0
1362082999,2504376828,5,325,65,1362082998012,1362082998012,2504375840,2504375840,0
1362082999,2504376916,5,325,65,1362082997924,1362082997924,2504375840,2504375840,0
1362083023,1142715244,1,52,52,1362082998091,1362082998091,1142690335,1142690335,0
1362083023,1142715248,1,52,52,1362082998090,1362082998090,1142690338,1142690338,0
1362083034,2504412516,17,6687,393.3529412,1362083009417,1362083009673,2504387933,2504388189,256
1362083034,2504412520,10,4827,482.7,1362083009669,1362083009989,2504388189,2504388509,320
1362083035,1142727168,4,884,221,1362083010585,1362083010841,1142702753,1142703009,256
1362083034,2504412636,7,858,122.5714286,1362083009553,1362083009681,2504388189,2504388317,128
1362083038,2504416548,1,213,213,1362083010283,1362083010283,2504388831,2504388831,0
1362083071,1142763200,18,22359,1242.166667,1362083046331,1362083046395,1142738531,1142738595,64
1362083071,2504448900,6,2078,346.3333333,1362083046515,1362083066675,2504424415,2504444575,20160
1362083071,2504449152,5,325,65,1362083069749,1362083069813,2504447901,2504447965,64
1362083071,2504449240,5,325,65,1362083069662,1362083069726,2504447902,2504447966,64
1362083071,2504449240,5,325,65,1362083069662,1362083069726,2504447902,2504447966,64
1362083076,1142768892,157,218070,1388.980892,1362083009861,1362083069573,1142702753,1142762465,59712
1362083095,1142787204,1,52,52,1362083070261,1362083070261,1142762465,1142762465,0
1362083107,1142799164,4,884,221,1362083082780,1362083083100,1142774944,1142775264,320
1362083107,2504484828,17,10373,610.1764706,1362083082169,1362083082553,2504459997,2504460381,384
1362083107,2504484856,15,10724,714.9333333,1362083082523,1362083082907,2504460379,2504460763,384
1362083107,2504484976,7,858,122.5714286,1362083082405,1362083082533,2504460381,2504460509,128
1362083111,2504488944,1,213,213,1362083083143,1362083083143,2504461087,2504461087,0
1362083119,2504497288,6,493,82.16666667,1362083117548,1362083117804,2504495836,2504496092,256
1362083119,2504497288,10,603,60.3,1362083117548,1362083117804,2504495836,2504496092,256
1362083131,1142823452,1,52,52,1362083106047,1362083106047,1142798499,1142798499,0
1362083135,2504513292,15,10152,676.8,1362083133993,1362083134249,2504512285,2504512541,256
1362083143,2504521248,41,12789,311.9268293,1362083117846,1362083140758,2504496094,2504519006,22912
1362083143,2504521348,1,52,52,1362083116592,1362083116592,2504494940,2504494940,0
1362083143,2504521456,7,465,66.42857143,1362083139142,1362083139270,2504517598,2504517726,128
1362083143,2504521476,7,465,66.42857143,1362083136239,1362083136367,2504514715,2504514843,128
1362083143,2504521516,5,325,65,1362083141450,1362083141514,2504519966,2504520030,64
1362083143,2504521516,5,325,65,1362083141447,1362083141511,2504519963,2504520027,64
1362083144,2504521608,5,325,65,1362083142420,1362083142420,2504520028,2504520028,0
1362083159,2504536820,32,18688,584,1362083132994,1362083137154,2504510814,2504514974,4160
1362083159,2504536824,18,3822,212.3333333,1362083133308,1362083136956,2504511132,2504514780,3648
1362083159,2504536984,12,10014,834.5,1362083134237,1362083134429,2504512221,2504512413,192
1362083163,2504540908,11,1288,117.0909091,1362083135400,1362083139752,2504513308,2504517660,4352
1362083167,1142859408,1,52,52,1362083142120,1362083142120,1142834528,1142834528,0
1362083175,2504553052,14,5226,373.2857143,1362083147799,1362083148503,2504525851,2504526555,704
1362083183,2504561388,3,138,46,1362083177738,1362083177802,2504556126,2504556190,64
1362083191,2504568884,1,52,52,1362083164417,1362083164417,2504542301,2504542301,0
1362083191,2504569296,3708,5281323,1424.305016,1362083177826,1362083190562,2504556122,2504568858,12736
1362083195,2504572960,7,858,122.5714286,1362083169586,1362083169714,2504547546,2504547674,128
1362083195,2504572964,7,858,122.5714286,1362083169582,1362083169710,2504547546,2504547674,128
1362083195,2504572964,7,858,122.5714286,1362083169585,1362083169713,2504547549,2504547677,128
1362083195,2504573100,7,858,122.5714286,1362083169446,1362083169574,2504547546,2504547674,128
1362083195,2504573104,11,1391,126.4545455,1362083169445,1362083169701,2504547549,2504547805,256
1362083195,2504573104,1,52,52,1362083169572,1362083169572,2504547676,2504547676,0
1362083199,2504577240,3,138,46,1362083192538,1362083192602,2504570778,2504570842,64
1362083207,2504585228,3837,5463695,1423.9497,1362083190696,1362083203816,2504568924,2504582044,13120
1362083207,2504585276,2,157,78.5,1362083201528,1362083201528,2504579804,2504579804,0
1362083207,2504585276,2,157,78.5,1362083201528,1362083201528,2504579804,2504579804,0
1362083207,2504585276,2,157,78.5,1362083201528,1362083201528,2504579804,2504579804,0
1362083207,2504585356,2,157,78.5,1362083201447,1362083201447,2504579803,2504579803,0
1362083207,2504585356,2,157,78.5,1362083201447,1362083201447,2504579803,2504579803,0
1362083215,2504593004,4,640,160,1362083189895,1362083189959,2504567899,2504567963,64
1362083215,2504593384,3,138,46,1362083207499,1362083207563,2504585883,2504585947,64
1362083255,2504633336,3,580,193.3333333,1362083228602,1362083228666,2504606938,2504607002,64
1362083280,2504657748,4,632,158,1362083269192,1362083279304,2504646940,2504657052,10112
1362083303,2504681444,1,46,46,1362083277711,1362083277711,2504656155,2504656155,0
1362083304,2504681636,1,46,46,1362083278518,1362083278518,2504656154,2504656154,0
1362083308,2504685604,15,5337,355.8,1362083280982,1362083281750,2504658586,2504659354,768
1362083436,2504813776,17,2068,121.6470588,1362083409894,1362083415782,2504787670,2504793558,5888
1362083436,2504813780,1,46,46,1362083409890,1362083409890,2504787670,2504787670,0
1362083436,2504813900,11,1393,126.6363636,1362083409963,1362083410091,2504787863,2504787991,128
1362083468,2504845920,1,46,46,1362083440600,1362083440600,2504818520,2504818520,0
1362083468,2504845920,1,46,46,1362083440599,1362083440599,2504818519,2504818519,0
1362083468,2504846040,12,1501,125.0833333,1362083440479,1362083440671,2504818519,2504818711,192
1362083520,2504898328,25,28851,1154.04,1362083504320,1362083514944,2504882648,2504893272,10624
1362083528,2504906236,11,1394,126.7272727,1362083502042,1362083502170,2504880278,2504880406,128
1362083528,2504906260,1,46,46,1362083502020,1362083502020,2504880280,2504880280,0
1362083532,2504910040,7,6199,885.5714286,1362083506206,1362083531294,2504884246,2504909334,25088
1362083536,2504914484,3,138,46,1362083533218,1362083533282,2504911702,2504911766,64
1362083560,2504938256,1,52,52,1362083534343,1362083534343,2504912599,2504912599,0
1362083560,2504938376,1,52,52,1362083534286,1362083534286,2504912662,2504912662,0
1362083632,2505010244,1,52,52,1362083607569,1362083607569,2504985813,2504985813,0
1362083676,2505054264,15,5337,355.8,1362083648189,1362083648445,2505026453,2505026709,256
1362083889,2505267528,3,189,63,1362083881714,1362083884722,2505260242,2505263250,3008
1362083906,2505283960,2,126,63,1362083889321,1362083897385,2505267281,2505275345,8064
1362083909,2505287508,1,46,46,1362083882245,1362083882245,2505260753,2505260753,0
1362085781,1145473264,2,98,49,1362085775437,1362085775693,1145467701,1145467957,256
1362085781,1145473264,2,98,49,1362085775437,1362085775693,1145467701,1145467957,256
1362085781,1145473264,2,98,49,1362085775437,1362085775693,1145467701,1145467957,256
1362085781,1145473264,2,98,49,1362085775501,1362085775693,1145467765,1145467957,192
1362085781,1145473264,2,98,49,1362085775500,1362085775692,1145467764,1145467956,192
1362085781,1145473264,2,98,49,1362085775436,1362085775692,1145467700,1145467956,256
1362085781,1145473264,2,98,49,1362085775436,1362085775692,1145467700,1145467956,256
1362085781,1145473264,2,98,49,1362085775500,1362085775692,1145467764,1145467956,192
1362085781,1145473268,5,2064,412.8,1362085777032,1362085777544,1145469300,1145469812,512
1362085781,1145473272,2,98,49,1362085775429,1362085775685,1145467701,1145467957,256
1362085781,1145473272,2,98,49,1362085775493,1362085775685,1145467765,1145467957,192
1362085781,1145473272,2,98,49,1362085775493,1362085775685,1145467765,1145467957,192
1362085781,1145473272,2,98,49,1362085775493,1362085775685,1145467765,1145467957,192
1362085781,1145473272,2,98,49,1362085775493,1362085775685,1145467765,1145467957,192
1362085781,1145473296,6,3696,616,1362085776107,1362085777515,1145468403,1145469811,1408
1362085781,1145473296,40,53810,1345.25,1362085776745,1362085777513,1145469041,1145469809,768
1362085781,1145473300,5,409,81.8,1362085780326,1362085780390,1145472626,1145472690,64
1362085781,2507159528,8,2637,329.625,1362085774614,1362085774870,2507153142,2507153398,256
1362085781,2507159528,7,2511,358.7142857,1362085774678,1362085774934,2507153206,2507153462,256
1362085781,2507159528,2,98,49,1362085774614,1362085774934,2507153142,2507153462,320
1362085781,2507159528,7,2511,358.7142857,1362085774678,1362085774934,2507153206,2507153462,256
1362085781,2507159528,5,2788,557.6,1362085774677,1362085774869,2507153205,2507153397,192
1362085781,2507159532,4,632,158,1362085775888,1362085776720,2507154420,2507155252,832
1362085782,2507159736,7,2511,358.7142857,1362085775468,1362085775724,2507153204,2507153460,256
1362085782,2507159736,5,2158,431.6,1362085775404,1362085775916,2507153140,2507153652,512
1362085782,2507159736,5,2158,431.6,1362085775468,1362085775852,2507153204,2507153588,384
1362085782,2507159736,7,2511,358.7142857,1362085775468,1362085775724,2507153204,2507153460,256
1362085782,2507159736,5,2172,434.4,1362085775468,1362085775724,2507153204,2507153460,256
1362085782,2507159760,30,31701,1056.7,1362085776212,1362085777492,2507153972,2507155252,1280
1362085782,2507159760,2,98,49,1362085776275,1362085777491,2507154035,2507155251,1216
1362085790,2507168000,5,759,151.8,1362085788389,1362085788517,2507166389,2507166517,128
1362085791,2507168932,1,48,48,1362085764136,1362085764136,2507142068,2507142068,0
1362085797,2507175564,4,1648,412,1362085793202,1362085793266,2507171766,2507171830,64
1362085798,2507175608,11,5698,518,1362085780524,1362085796012,2507158132,2507173620,15488
1362085798,2507176020,5,759,151.8,1362085790608,1362085790800,2507168628,2507168820,192
1362085802,2507180092,3,228,76,1362085776265,1362085783817,2507154357,2507161909,7552
1362085802,2507180136,2,213,106.5,1362085777246,1362085777438,2507155382,2507155574,192
1362085802,2507180136,3,324,108,1362085777373,1362085778653,2507155509,2507156789,1280
1362085802,2507180136,1,137,137,1362085777309,1362085777309,2507155445,2507155445,0
1362085806,2507183884,29,25981,895.8965517,1362085777879,1362085779991,2507155763,2507157875,2112
1362085806,2507184004,7,5345,763.5714286,1362085777697,1362085801121,2507155701,2507179125,23424
1362085806,2507184088,2,98,49,1362085780043,1362085780235,2507158131,2507158323,192
1362085810,2507188032,57,72944,1279.719298,1362085784837,1362085784965,2507162869,2507162997,128
1362085813,2507191576,4,372,93,1362085793316,1362085808484,2507171892,2507187060,15168
1362085814,2507191936,4,863,215.75,1362085786917,1362085791397,2507164853,2507169333,4480
1362085814,2507191976,11,3180,289.0909091,1362085788411,1362085789435,2507166387,2507167411,1024
1362085814,1145507112,25,27958,1118.32,1362085786362,1362085787514,1145479474,1145480626,1152
1362085815,1145507160,43,52095,1211.511628,1362085789044,1362085809716,1145481204,1145501876,20672
1362085815,1145507184,40,50234,1255.85,1362085787932,1362085789340,1145480116,1145481524,1408
1362085818,2507195816,5,3113,622.6,1362085791131,1362085791579,2507168947,2507169395,448
1362085818,2507195940,75,95694,1275.92,1362085790686,1362085806686,2507168626,2507184626,16000
1362085818,2507196028,3,513,171,1362085792970,1362085793034,2507170998,2507171062,64
1362085830,2507207676,6,622,103.6666667,1362085818281,1362085821929,2507195957,2507199605,3648
1362085838,2507215708,4,1648,412,1362085831049,1362085831177,2507208757,2507208885,128
1362085838,2507216048,1,953,953,1362085810036,1362085810036,2507188084,2507188084,0
1362085843,1145535256,10,2231,223.1,1362085818131,1362085818515,1145510387,1145510771,384
1362085846,2507224160,4,349,87.25,1362085819140,1362085819204,2507197300,2507197364,64
1362085850,2507227960,1,52,52,1362085824907,1362085824907,2507202867,2507202867,0
1362085850,2507228088,2,265,132.5,1362085825293,1362085825357,2507203381,2507203445,64
1362085854,2507231904,4,366,91.5,1362085830981,1362085846085,2507208885,2507223989,15104
1362085858,2507235944,1,52,52,1362085830107,1362085830107,2507208051,2507208051,0
1362085859,1145551180,1,52,52,1362085833184,1362085833184,1145525364,1145525364,0
1362085859,1145551188,1,52,52,1362085834328,1362085834328,1145526516,1145526516,0
1362085862,2507240204,1,46,46,1362085836185,1362085836185,2507214389,2507214389,0
1362085862,2507240204,1,46,46,1362085836248,1362085836248,2507214452,2507214452,0
1362085866,2507244168,1,52,52,1362085837946,1362085837946,2507216114,2507216114,0
1362085870,2507247804,4,1648,412,1362085868009,1362085868073,2507245813,2507245877,64
1362085878,2507256188,38,48783,1283.763158,1362085851496,1362085867752,2507229684,2507245940,16256
1362085879,1145571184,22,25754,1170.636364,1362085854748,1362085869276,1145546932,1145561460,14528
