unix_secs,sysuptime,dpkts,doctets,doctets/dpkts,Real First Packet,Real End Packet,first,last,Duration
1359734055,155440880,4,220,55,1359734051734,1359734052374,155437614,155438254,640
1359734055,155440892,3,168,56,1359734049418,1359734049930,155435310,155435822,512
1359734055,155440928,3,168,56,1359734048550,1359734049126,155434478,155435054,576
1359734063,155448876,4,238,59.5,1359734052569,1359734061593,155438445,155447469,9024
1359734077,155462896,11,3833,348.4545455,1359734051332,1359734063108,155437228,155449004,11776
1359734077,155462896,21,4252,202.4761905,1359734051780,1359734058116,155437676,155444012,6336
1359734077,155462976,2,128,64,1359734051251,1359734054195,155437227,155440171,2944
1359734077,155462980,2,120,60,1359734051699,1359734073971,155437679,155459951,22272
1359734079,155464856,3,168,56,1359734074604,1359734076460,155460460,155462316,1856
1359734079,155464888,3,168,56,1359734076684,1359734077196,155462572,155463084,512
1359734081,155466892,10,3538,353.8,1359734056136,1359734060808,155442028,155446700,4672
1359734087,155472908,6,477,79.5,1359734080954,1359734085562,155466862,155471470,4608
1359734087,155472916,12,3360,280,1359734078000,1359734085488,155463916,155471404,7488
1359734101,155486876,1,64,64,1359734073560,1359734073560,155459436,155459436,0
1359734101,155486884,11,3553,323,1359734074767,1359734077135,155460651,155463019,2368
1359734105,155490880,1,64,64,1359734077267,1359734077267,155463147,155463147,0
1359734105,155490964,9,4569,507.6666667,1359734079745,1359734085441,155465709,155471405,5696
1359734151,155536976,2,104,52,1359734146420,1359734148084,155532396,155534060,1664
1359734159,155544988,2,104,52,1359734151401,1359734158057,155537389,155544045,6656
1359734183,155569004,2,131,65.5,1359734181529,1359734181529,155567533,155567533,0
1359734191,155576996,2,158,79,1359734182945,1359734185633,155568941,155571629,2688
1359734198,155583152,1,52,52,1359734172138,1359734172138,155557290,155557290,0
1359734199,155585036,2,131,65.5,1359734196789,1359734196789,155582825,155582825,0
1359734207,155593008,2,158,79,1359734191121,1359734202065,155577129,155588073,10944
1359734215,155601076,2,158,79,1359734200337,1359734207441,155586413,155593517,7104
1359734226,155611184,1,52,52,1359734198666,1359734198666,155583850,155583850,0
1359734247,155633056,3,168,56,1359734239522,1359734239586,155625578,155625642,64
1359734250,155635220,1,79,79,1359734224807,1359734224807,155610027,155610027,0
1359734250,155635296,1,79,79,1359734222363,1359734222363,155607659,155607659,0
1359734254,155639228,21,5851,278.6190476,1359734228574,1359734230110,155613802,155615338,1536
1359734254,155639232,12,6074,506.1666667,1359734228827,1359734229531,155614059,155614763,704
1359734254,155639236,1,52,52,1359734229272,1359734229272,155614508,155614508,0
1359734258,155643348,1,46,46,1359734230120,1359734230120,155615468,155615468,0
1359734258,155643348,1,64,64,1359734230181,1359734230181,155615529,155615529,0
1359734263,155649032,2,110,55,1359734249721,1359734262329,155635753,155648361,12608
1359734266,155651320,1,64,64,1359734240385,1359734240385,155625705,155625705,0
1359734278,155663256,1,79,79,1359734250818,1359734250818,155636074,155636074,0
1359734296,155681168,3,168,56,1359734292055,1359734292183,155677223,155677351,128
1359734304,155689156,2,110,55,1359734292262,1359734302374,155677418,155687530,10112
1359734312,155697172,25,10201,408.04,1359734302229,1359734304597,155687401,155689769,2368
1359734312,155697172,19,3473,182.7894737,1359734302483,1359734304467,155687655,155689639,1984
1359734318,155703628,1,198,198,1359734292811,1359734292811,155678439,155678439,0
1359734322,155707504,21,4537,216.047619,1359734295751,1359734300487,155681255,155685991,4736
1359734326,155711624,10,5239,523.9,1359734299600,1359734301648,155685224,155687272,2048
1359734326,155711640,1,52,52,1359734301057,1359734301057,155686697,155686697,0
1359734366,155751712,4,1241,310.25,1359734338682,1359734340282,155724394,155725994,1600
1359734370,155755620,1,46,46,1359734341971,1359734341971,155727591,155727591,0
1359734378,155763632,1,46,46,1359734353800,1359734353800,155739432,155739432,0
1359734432,155817196,32,10570,330.3125,1359734429945,1359734431417,155815141,155816613,1472
1359734432,155817244,15,3376,225.0666667,1359734429324,1359734429836,155814568,155815080,512
1359734440,155825156,18,6111,339.5,1359734432098,1359734432738,155817254,155817894,640
1359734440,155825172,17,10261,603.5882353,1359734432915,1359734434643,155818087,155819815,1728
1359734440,155825200,16,3436,214.75,1359734434039,1359734438135,155819239,155823335,4096
1359734440,155825200,23,4040,175.6521739,1359734434359,1359734437879,155819559,155823079,3520
1359734440,155825208,18,3588,199.3333333,1359734434607,1359734437743,155819815,155822951,3136
1359734440,155825240,13,4063,312.5384615,1359734431439,1359734432015,155816679,155817255,576
1359734442,155827784,9,3433,381.4444444,1359734415854,1359734416494,155801638,155802278,640
1359734448,155833148,18,4856,269.7777778,1359734438505,1359734441001,155823653,155826149,2496
1359734448,155833160,14,3965,283.2142857,1359734440926,1359734442718,155826086,155827878,1792
1359734456,155841156,63,64033,1016.396825,1359734442786,1359734448674,155827942,155833830,5888
1359734456,155841228,20,3727,186.35,1359734448602,1359734450266,155833830,155835494,1664
1359734456,155841244,23,3829,166.4782609,1359734450379,1359734452619,155835623,155837863,2240
1359734494,155880104,1,52,52,1359734468655,1359734468655,155854759,155854759,0
1359734494,155880104,1,52,52,1359734468781,1359734468781,155854885,155854885,0
1359734544,155929220,2,131,65.5,1359734536802,1359734536802,155922022,155922022,0
1359734567,155952176,1,52,52,1359734542094,1359734542094,155927270,155927270,0
1359734578,155964084,1,52,52,1359734550658,1359734550658,155936742,155936742,0
1359734640,156025276,255,31937,125.2431373,1359734363494,1359734638758,155748770,156024034,275264
1359734640,156025280,290,128395,442.7413793,1359734361443,1359734636835,155746723,156022115,275392
1359734704,156089428,24,18920,788.3333333,1359734694606,1359734698126,156080034,156083554,3520
1359734715,156100260,10,5157,515.7,1359734690169,1359734692729,156075429,156077989,2560
1359734715,156100300,1,188,188,1359734687505,1359734687505,156072805,156072805,0
1359734747,156132420,2,339,169.5,1359734722263,1359734722263,156107683,156107683,0
1359734783,156168440,1,52,52,1359734757440,1359734757440,156142880,156142880,0
1359734783,156168520,2,110,55,1359734757811,1359734782451,156143331,156167971,24640
1359734784,156169348,3,168,56,1359734783007,1359734783775,156168355,156169123,768
1359734811,156196516,7,2757,393.8571429,1359734783286,1359734785590,156168802,156171106,2304
1359734859,156244532,1,64,64,1359734834083,1359734834083,156219615,156219615,0
1359734859,156244608,1,64,64,1359734834522,1359734834522,156220130,156220130,0
1359734879,156264468,3,374,124.6666667,1359734852643,1359734867363,156238111,156252831,14720
1359734895,156280584,3,732,244,1359734868080,1359734868464,156253664,156254048,384
1359734923,156308564,1,46,46,1359734897348,1359734897348,156282912,156282912,0
1359734923,156308564,1,46,46,1359734897347,1359734897347,156282911,156282911,0
1359734931,156316576,3,455,151.6666667,1359734906297,1359734906745,156291873,156292321,448
1359735011,156396904,1,52,52,1359734983280,1359734983280,156369184,156369184,0
1359735048,156433592,4,184,46,1359735047717,1359735047717,156433309,156433309,0
1359735051,156436960,1,52,52,1359735025144,1359735025144,156411104,156411104,0
1359735056,156441524,3,168,56,1359735048426,1359735049258,156433950,156434782,832
1359735056,156441528,3,168,56,1359735049573,1359735050469,156435101,156435997,896
1359735056,156441532,3,168,56,1359735050720,1359735051296,156436252,156436828,576
1359735056,156441568,3,168,56,1359735051581,1359735052221,156437149,156437789,640
1359735071,156456992,1,188,188,1359735046805,1359735046805,156432797,156432797,0
1359735075,156460944,1,46,46,1359735047748,1359735047748,156433692,156433692,0
1359735075,156460952,10,4099,409.9,1359735047999,1359735050751,156433951,156436703,2752
1359735075,156461032,5,713,142.6,1359735047214,1359735047854,156433246,156433886,640
1359735086,3089750104,1,46,46,1359735060136,1359735060136,3089724240,3089724240,0
1359735176,156561664,2,131,65.5,1359735170907,1359735170907,156556571,156556571,0
1359735304,156689940,2,92,46,1359735301768,1359735301768,156687708,156687708,0
1359735304,156689944,14,3623,258.7857143,1359735299716,1359735301828,156685660,156687772,2112
1359735312,156697892,15,6879,458.6,1359735302068,1359735303924,156687960,156689816,1856
1359735312,156697892,6,276,46,1359735307316,1359735309620,156693208,156695512,2304
1359735312,156698052,1,52,52,1359735287380,1359735287380,156673432,156673432,0
1359735320,156705776,2,92,46,1359735312937,1359735319273,156698713,156705049,6336
1359735324,156709976,12,2775,231.25,1359735298786,1359735321314,156684762,156707290,22528
1359735324,156710080,9,3167,351.8888889,1359735299578,1359735301498,156685658,156687578,1920
1359735332,156717956,19,7586,399.2631579,1359735304311,1359735319543,156690267,156705499,15232
1359735344,156729796,3,138,46,1359735338324,1359735341204,156724120,156727000,2880
1359735353,156738188,5,983,196.6,1359735326647,1359735352119,156711835,156737307,25472
1359735357,156742168,1,46,46,1359735332555,1359735332555,156717723,156717723,0
1359735360,156745832,2,92,46,1359735345010,1359735352690,156730842,156738522,7680
1359735361,156746200,2,1015,507.5,1359735333608,1359735335144,156718808,156720344,1536
1359735368,156753788,16,3436,214.75,1359735364828,1359735367196,156750616,156752984,2368
1359735368,156753792,6,1250,208.3333333,1359735361241,1359735364761,156747033,156750553,3520
1359735368,156753796,19,4532,238.5263158,1359735365589,1359735367189,156751385,156752985,1600
1359735376,156761856,21,10540,501.9047619,1359735364698,1359735367962,156750554,156753818,3264
1359735385,156770172,1,46,46,1359735357957,1359735357957,156743129,156743129,0
1359735388,156774092,2,337,168.5,1359735361195,1359735379563,156747287,156765655,18368
1359735389,156774124,9,4004,444.8888889,1359735363444,1359735365108,156748568,156750232,1664
1359735393,156778216,10,3532,353.2,1359735368090,1359735370650,156753306,156755866,2560
1359735424,156809836,2,131,65.5,1359735420906,1359735420906,156806742,156806742,0
1359735496,156881956,3,183,61,1359735489076,1359735489972,156875032,156875928,896
1359735504,156889948,3,138,46,1359735500410,1359735500410,156886358,156886358,0
1359735504,156889952,16,6981,436.3125,1359735500727,1359735501815,156886679,156887767,1088
1359735504,156889956,3,138,46,1359735498355,1359735498355,156884311,156884311,0
1359735525,156910328,1,619,619,1359735498086,1359735498086,156883414,156883414,0
1359735525,156910440,8,3115,389.375,1359735499189,1359735500661,156884629,156886101,1472
1359735624,157010036,2,131,65.5,1359735619938,1359735619938,157005974,157005974,0
1359735629,157014776,1,52,52,1359735604516,1359735604516,156990292,156990292,0
1359735683,157068376,1,46,46,1359735656307,1359735656307,157041683,157041683,0
1359735715,157100152,1,48,48,1359735687061,1359735687061,157072213,157072213,0
1359735809,157195004,1,46,46,1359735780862,1359735780862,157166866,157166866,0
1359736198,157583704,9,3433,381.4444444,1359736171427,1359736172579,157557131,157558283,1152
1359736297,157682544,2,131,65.5,1359736292676,1359736292676,157678220,157678220,0
1359736305,157690560,13,8732,671.6923077,1359736293618,1359736300850,157679178,157686410,7232
1359736431,157816404,2,129,64.5,1359736404366,1359736404366,157789770,157789770,0
1359736828,158213576,2,574,287,1359736803420,1359736806172,158188996,158191748,2752
1359736868,158253612,1,52,52,1359736841142,1359736841142,158226754,158226754,0
1359736896,158281808,7,1040,148.5714286,1359736871283,1359736874355,158257091,158260163,3072
1359736900,158285828,21,7248,345.1428571,1359736874974,1359736878494,158260802,158264322,3520
1359736945,158330972,3,168,56,1359736942476,1359736943116,158328448,158329088,640
1359736968,158354060,1,64,64,1359736943349,1359736943349,158329409,158329409,0
1359736972,158357936,16,5411,338.1875,1359736944881,1359736950257,158330817,158336193,5376
1359736972,158357940,22,5050,229.5454545,1359736944046,1359736953582,158329986,158339522,9536
1359736972,158357972,1,52,52,1359736945869,1359736945869,158331841,158331841,0
1359736993,158378960,4,271,67.75,1359736989847,1359736990487,158375807,158376447,640
1359736993,158378968,3,168,56,1359736990801,1359736991633,158376769,158377601,832
1359737001,158386884,4,271,67.75,1359736996004,1359736996580,158381888,158382464,576
1359737001,158386944,4,271,67.75,1359736996903,1359736997479,158382847,158383423,576
1359737001,158386976,4,271,67.75,1359736995016,1359736995592,158380992,158381568,576
1359737016,158402020,15,9717,647.8,1359736991259,1359736994139,158377279,158380159,2880
1359737016,158402096,1,193,193,1359736990225,1359736990225,158376321,158376321,0
1359737061,158446320,2,339,169.5,1359737033814,1359737033814,158419134,158419134,0
1359737097,158482336,3,738,246,1359737070600,1359737070984,158455936,158456320,384
1359737097,158482444,1,52,52,1359737071194,1359737071194,158456638,158456638,0
1359737121,158507036,2,104,52,1359737118091,1359737118347,158504127,158504383,256
1359737137,158523040,16,3428,214.25,1359737131077,1359737132549,158517117,158518589,1472
1359737157,158542388,7,3438,491.1428571,1359737130003,1359737131219,158515391,158516607,1216
1359737157,158542424,6,2104,350.6666667,1359737131439,1359737132399,158516863,158517823,960
1359737157,158542464,1,188,188,1359737129288,1359737129288,158514752,158514752,0
1359737161,158546460,1,46,46,1359737134216,1359737134216,158519676,158519676,0
1359737197,158582756,4,644,161,1359737171234,1359737171426,158556990,158557182,192
1359737197,158582832,1,191,191,1359737170453,1359737170453,158556285,158556285,0
1359737241,158627036,3,168,56,1359737236169,1359737236297,158622205,158622333,128
1359737241,158627080,3,168,56,1359737235996,1359737236060,158622076,158622140,64
1359737241,158627080,3,168,56,1359737236315,1359737236507,158622395,158622587,192
1359737265,158650856,2,339,169.5,1359737240443,1359737240443,158626299,158626299,0
1359737281,158666952,9,3433,381.4444444,1359737255835,1359737256219,158641787,158642171,384
1359737321,158706936,3,428,142.6666667,1359737293036,1359737309292,158678972,158695228,16256
1359737321,158706984,6,1299,216.5,1359737295739,1359737310075,158681723,158696059,14336
1359737346,158731420,5,296,59.2,1359737333423,1359737344687,158718843,158730107,11264
1359737362,158747332,4,232,58,1359737346759,1359737360903,158732091,158746235,14144
1359737370,158755332,2,104,52,1359737362503,1359737365639,158747835,158750971,3136
1359737374,158759156,1,46,46,1359737346487,1359737346487,158731643,158731643,0
1359737378,158763404,4,208,52,1359737371197,1359737376701,158756601,158762105,5504
1359737378,158763412,4,289,72.25,1359737376567,1359737377399,158761979,158762811,832
1359737386,158771416,3,168,56,1359737381169,1359737382001,158766585,158767417,832
1359737386,158771424,2,158,79,1359737378410,1359737380586,158763834,158766010,2176
1359737398,158783236,1,52,52,1359737372007,1359737372007,158757243,158757243,0
1359737410,158795420,1,64,64,1359737382252,1359737382252,158767672,158767672,0
1359737410,158795452,21,5592,266.2857143,1359737384207,1359737387983,158769659,158773435,3776
1359737414,158799300,1,52,52,1359737386404,1359737386404,158771704,158771704,0
1359737418,158803496,4,208,52,1359737411680,1359737417056,158797176,158802552,5376
1359737554,158939832,3,156,52,1359737550225,1359737553809,158936057,158939641,3584
1359737570,158955876,3,168,56,1359737562213,1359737563045,158948089,158948921,832
1359737570,158955884,5,272,54.4,1359737563421,1359737569181,158949305,158955065,5760
1359737586,158971692,1,46,46,1359737558620,1359737558620,158944312,158944312,0
1359737683,159068196,4,208,52,1359737674826,1359737682442,159060022,159067638,7616
1359737707,159092244,2,104,52,1359737691035,1359737701083,159076279,159086327,10048
1359737722,159107152,1,52,52,1359737711157,1359737711157,159096309,159096309,0
1359737739,159124264,2,104,52,1359737721027,1359737731011,159106291,159116275,9984
1359737995,159380528,1,46,46,1359737966648,1359737966648,159352176,159352176,0
1359738548,159933784,1,60,60,1359738522863,1359738522863,159908647,159908647,0
1359738572,159957932,1,60,60,1359738547486,1359738547486,159933418,159933418,0
1359738994,160379852,1,46,46,1359738966567,1359738966567,160352419,160352419,0
1359739094,160479216,1,56,56,1359739066911,1359739066911,160452127,160452127,0
1359739905,161290156,1,46,46,1359739877457,1359739877457,161262613,161262613,0
1359740882,162267336,6,384,64,1359740856333,1359740861837,162241669,162247173,5504
1359740882,162267460,1,64,64,1359740857362,1359740857362,162242822,162242822,0
1359740882,162267460,6,384,64,1359740855121,1359740860625,162240581,162246085,5504
1359740882,162267460,5,320,64,1359740857296,1359740861712,162242756,162247172,4416
1359741243,162628396,1,48,48,1359741217099,1359741217099,162602495,162602495,0
1359741408,162793596,5,456,91.2,1359741407234,1359741407362,162792830,162792958,128
1359741641,163026976,2,122,61,1359741624643,1359741626947,163010619,163012923,2304
1359741968,163353592,1,56,56,1359741941501,1359741941501,163327093,163327093,0
1359742049,163434756,5,456,91.2,1359742047769,1359742047897,163433525,163433653,128
1359742321,3096985644,1,46,46,1359742293693,1359742293693,3096958337,3096958337,0
1359742574,163959492,1,48,48,1359742548505,1359742548505,163933997,163933997,0
1360004799,426184232,1,95,95,1360004771813,1360004771813,426157045,426157045,0
1360005120,426505096,4,244,61,1360005092010,1360005102506,426477106,426487602,10496
1360005120,426505096,3,152,50.66666667,1360005091945,1360005100969,426477041,426486065,9024
1360005229,426613752,3,152,50.66666667,1360005201281,1360005210305,426586033,426595057,9024
1360005229,426613752,4,244,61,1360005201281,1360005211841,426586033,426596593,10560
1360005290,426675244,1,46,46,1360005261780,1360005261780,426647024,426647024,0
1360005313,426697600,5,456,91.2,1360005307668,1360005307732,426692268,426692332,64
1360005313,426697844,2,96,48,1360005286433,1360005288993,426671277,426673837,2560
1360005333,426717992,1,46,46,1360005307342,1360005307342,426692334,426692334,0
1360005333,426717992,3,138,46,1360005307342,1360005307342,426692334,426692334,0
1360005333,426718068,1,46,46,1360005307267,1360005307267,426692335,426692335,0
1360005333,426718068,2,92,46,1360005307266,1360005307330,426692334,426692398,64
1360005421,3360084560,1,46,46,1360005391930,1360005391930,3360055490,3360055490,0
1360005497,426882180,4,244,61,1360005471888,1360005482448,426857068,426867628,10560
1360005498,426882252,3,152,50.66666667,1360005472816,1360005474736,426857068,426858988,1920
1360006153,427537744,1,46,46,1360006125562,1360006125562,427510306,427510306,0
1360006251,427635520,1,148,148,1360006225303,1360006225303,427609823,427609823,0
1360007112,428497176,1,46,46,1360007087609,1360007087609,428472785,428472785,0
1360007859,429243616,3,168,56,1360007854816,1360007855648,429239432,429240264,832
1360007859,429243656,4,271,67.75,1360007857015,1360007857911,429241671,429242567,896
1360007867,429251660,3,168,56,1360007862003,1360007862643,429246663,429247303,640
1360007867,429251696,4,232,58,1360007855695,1360007859791,429240391,429244487,4096
1360007867,429251704,3,168,56,1360007860421,1360007861253,429245125,429245957,832
1360007875,429259628,3,168,56,1360007872403,1360007873107,429257031,429257735,704
1360007875,429259664,3,168,56,1360007873327,1360007873967,429257991,429258631,640
1360007883,429267368,22,4467,203.0454545,1360007857560,1360007864600,429241928,429248968,7040
1360007883,429267656,4,271,67.75,1360007876341,1360007877173,429260997,429261829,832
1360007883,429267684,3,168,56,1360007877401,1360007878361,429262085,429263045,960
1360007883,429267772,3,168,56,1360007874179,1360007875203,429258951,429259975,1024
1360007887,429271400,7,4247,606.7142857,1360007861430,1360007862774,429245830,429247174,1344
1360007903,429287356,1,46,46,1360007876002,1360007876002,429260358,429260358,0
1360007991,429375748,9,3451,383.4444444,1360007962906,1360007964314,429347654,429349062,1408
1360008051,429436184,17,3488,205.1764706,1360008039715,1360008042979,429424899,429428163,3264
1360008067,429451856,2,566,283,1360008039210,1360008039402,429424066,429424258,192
1360008091,429476084,2,131,65.5,1360008083911,1360008083911,429468995,429468995,0
1360008195,429580224,3,168,56,1360008191994,1360008192826,429577218,429578050,832
1360008196,429580264,3,168,56,1360008194041,1360008194681,429578305,429578945,640
1360008196,429580276,3,168,56,1360008194989,1360008195693,429579265,429579969,704
1360008203,429588192,3,168,56,1360008195290,1360008195994,429580482,429581186,704
1360008203,429588216,3,168,56,1360008196098,1360008196930,429581314,429582146,832
1360008224,429608504,19,4066,214,1360008195977,1360008198793,429580481,429583297,2816
1360008224,429608520,1,52,52,1360008197177,1360008197177,429581697,429581697,0
1360008304,429688740,1,52,52,1360008279516,1360008279516,429664256,429664256,0
1360008304,429688772,1,186,186,1360008276539,1360008276539,429661311,429661311,0
1360008304,429688812,11,5041,458.2727273,1360008278675,1360008281235,429663487,429666047,2560
1360008460,429845072,4,644,161,1360008432334,1360008456270,429817406,429841342,23936
1360008484,429868528,3,168,56,1360008480431,1360008480623,429864959,429865151,192
1360008484,429868588,3,168,56,1360008480243,1360008480307,429864831,429864895,64
1360008484,429868588,3,168,56,1360008480115,1360008480243,429864703,429864831,128
1360008484,429868612,3,168,56,1360008480474,1360008480602,429865086,429865214,128
1360008484,429869212,3,567,189,1360008456767,1360008456959,429841979,429842171,192
1360008504,429889144,4,812,203,1360008477319,1360008478343,429862463,429863487,1024
1360008532,429916584,3,168,56,1360008527858,1360008528498,429912442,429913082,640
1360008532,429916616,3,168,56,1360008528723,1360008530067,429913339,429914683,1344
1360008532,429916656,3,168,56,1360008530411,1360008530987,429915067,429915643,576
1360008557,429941316,19,4066,214,1360008531263,1360008534975,429915579,429919291,3712
1360008561,429945268,1,52,52,1360008533041,1360008533041,429917309,429917309,0
1360008565,429949260,1,46,46,1360008537592,1360008537592,429921852,429921852,0
1360008636,430020984,3,168,56,1360008634853,1360008635365,430019837,430020349,512
1360008644,430028912,3,168,56,1360008635755,1360008636395,430020667,430021307,640
1360008661,430045344,2,92,46,1360008634593,1360008656545,430018937,430040889,21952
1360008684,430068912,3,168,56,1360008678184,1360008678312,430063096,430063224,128
1360008684,430068916,4,271,67.75,1360008678311,1360008678439,430063227,430063355,128
1360008684,430068940,3,168,56,1360008678544,1360008678672,430063484,430063612,128
1360008684,430068988,3,168,56,1360008678368,1360008678432,430063356,430063420,64
1360008685,430069396,7,2757,393.8571429,1360008657070,1360008658030,430041466,430042426,960
1360008709,430093476,1,46,46,1360008682140,1360008682140,430066616,430066616,0
1360008709,430093572,1,462,462,1360008682494,1360008682494,430067066,430067066,0
1360008725,430109456,1,52,52,1360008697711,1360008697711,430082167,430082167,0
1360008745,430129620,11,4664,424,1360008720015,1360008723279,430104635,430107899,3264
1360008749,430133596,1,186,186,1360008721955,1360008721955,430106551,430106551,0
1360008777,430161472,1,52,52,1360008749345,1360008749345,430133817,430133817,0
1360008853,430237628,2,337,168.5,1360008828802,1360008828802,430213430,430213430,0
1360008868,430253032,3,168,56,1360008862064,1360008862256,430247096,430247288,192
1360008876,430261044,3,168,56,1360008872673,1360008872737,430257717,430257781,64
1360008876,430261088,3,168,56,1360008872374,1360008872502,430257462,430257590,128
1360008876,430261088,3,168,56,1360008872501,1360008872565,430257589,430257653,64
1360008876,430261092,3,168,56,1360008872755,1360008872883,430257847,430257975,128
1360008876,430261116,3,168,56,1360008872921,1360008873113,430258037,430258229,192
1360008876,430261120,4,271,67.75,1360008873048,1360008873176,430258168,430258296,128
1360008876,430261128,2,110,55,1360008862161,1360008872209,430247289,430257337,10048
1360008876,430261156,3,168,56,1360008872178,1360008872242,430257334,430257398,64
1360008893,430277808,1,52,52,1360008866064,1360008866064,430250872,430250872,0
1360008893,430277888,17,4393,258.4117647,1360008865405,1360008871613,430250293,430256501,6208
1360008897,430281824,9,3451,383.4444444,1360008871293,1360008871869,430256117,430256693,576
1360008901,430285900,1,46,46,1360008873073,1360008873073,430257973,430257973,0
1360008925,430309796,1,52,52,1360008897689,1360008897689,430282485,430282485,0
1360008948,430333088,14,3324,237.4285714,1360008940471,1360008940791,430325559,430325879,320
1360008965,430350024,7,3438,491.1428571,1360008939574,1360008940214,430324598,430325238,640
1360008989,430374064,1,52,52,1360008962831,1360008962831,430347895,430347895,0
1360008996,430381192,2,131,65.5,1360008991374,1360008991374,430376566,430376566,0
1360009062,430446324,1,285,285,1360009036913,1360009036913,430421237,430421237,0
1360009180,430565192,4,184,46,1360009172556,1360009172556,430557748,430557748,0
1360009188,430573240,5,260,52,1360009179994,1360009183514,430565234,430568754,3520
1360009198,430582820,9,3451,383.4444444,1360009172926,1360009173182,430557746,430558002,256
1360009301,430685400,6,447,74.5,1360009293538,1360009297378,430677938,430681778,3840
1360009317,430701404,2,158,79,1360009301405,1360009309597,430685809,430694001,8192
1360009318,430702868,8,2264,283,1360009292557,1360009317517,430677425,430702385,24960
1360009325,430709340,4,271,67.75,1360009322843,1360009323035,430707183,430707375,192
1360009325,430709348,3,168,56,1360009323411,1360009323475,430707759,430707823,64
1360009325,430709352,3,168,56,1360009323537,1360009323729,430707889,430708081,192
1360009325,430709420,3,168,56,1360009323020,1360009323212,430707440,430707632,192
1360009349,430733400,2,110,55,1360009332703,1360009342751,430717103,430727151,10048
1360009349,430733432,3,168,56,1360009342720,1360009342784,430727152,430727216,64
1360009350,430735044,1,46,46,1360009322331,1360009322331,430707375,430707375,0
1360009350,430735056,23,6689,290.826087,1360009325136,1360009337552,430710192,430722608,12416
1360009350,430735056,1,79,79,1360009325198,1360009325198,430710254,430710254,0
1360009355,430739260,1,52,52,1360009326507,1360009326507,430710767,430710767,0
